self_employed,family_history,treatment,days_indoors,growing_stress,changes_habits,mental_health_history,mood_swings,coping_struggles,work_interest,social_weakness,mental_health_interview,care_options,mental_health_severity,candidacy_rating,feature_3,count
Yes,-1,1,More than 2 months,0,1,1,-1,-1,1,-1,Yes,Not sure,0,2,-2,1
No,-1,-1,15-30 days,-1,0,-1,0,1,1,1,Yes,Yes,1,-4,3,1
No,-1,1,More than 2 months,0,0,-1,0,1,-1,-1,Maybe,Not sure,-2,-1,-1,1
Yes,-1,1,More than 2 months,0,1,1,-1,-1,1,-1,Maybe,Yes,0,2,-2,1
Yes,-1,1,More than 2 months,0,1,1,-1,-1,1,-1,Maybe,Not sure,0,2,-2,1
Yes,-1,1,More than 2 months,0,1,0,0,-1,1,-1,Yes,Not sure,0,1,-1,1
No,-1,-1,Go out Every day,0,1,0,-1,-1,0,0,Yes,Yes,-1,-1,-2,1
No,-1,-1,1-14 days,-1,0,0,0,1,0,-1,Maybe,Not sure,-1,-3,0,1
Yes,-1,1,More than 2 months,0,1,0,0,-1,1,-1,Maybe,Yes,0,1,-1,1
Yes,-1,1,More than 2 months,0,1,0,0,-1,1,-1,Maybe,Not sure,0,1,-1,1
Yes,1,-1,1-14 days,1,0,1,1,-1,-1,1,Maybe,Not sure,2,2,0,1
No,-1,-1,1-14 days,1,0,0,1,-1,1,0,Yes,Yes,2,-1,1,1
No,-1,1,1-14 days,0,0,0,0,-1,-1,0,Maybe,No,-2,0,-2,1
Yes,1,-1,31-60 days,0,1,-1,1,-1,1,0,Maybe,Not sure,1,0,1,1
No,1,1,Go out Every day,1,1,-1,1,-1,0,0,Maybe,Not sure,1,3,0,1
Yes,1,-1,31-60 days,0,1,-1,0,-1,-1,1,Maybe,Not sure,-1,0,-1,1
No,1,1,Go out Every day,1,1,-1,0,1,1,0,Yes,Not sure,3,3,2,1
Yes,1,-1,31-60 days,0,1,-1,0,1,1,1,Maybe,Not sure,3,0,3,1
No,1,-1,31-60 days,-1,1,-1,-1,1,0,0,Maybe,Not sure,-1,-1,0,1
No,-1,1,1-14 days,1,-1,0,1,-1,0,-1,Maybe,No,-1,0,-1,1
No,-1,1,1-14 days,1,-1,0,1,-1,0,-1,Maybe,Not sure,-1,0,-1,1
Yes,1,-1,31-60 days,0,0,-1,0,1,-1,0,Maybe,Not sure,-1,-1,0,1
No,1,-1,31-60 days,-1,0,1,1,1,0,-1,Yes,No,1,0,1,1
Yes,1,-1,31-60 days,0,1,0,-1,1,-1,-1,Maybe,Not sure,-1,1,-2,1
No,-1,-1,1-14 days,1,0,0,0,1,-1,-1,Yes,Yes,0,-1,-1,1
No,1,1,Go out Every day,1,1,-1,0,1,0,1,Yes,Not sure,3,3,2,1
Yes,1,-1,31-60 days,0,1,0,1,1,-1,0,Maybe,Not sure,2,1,1,1
No,-1,-1,15-30 days,-1,0,0,-1,1,0,0,Yes,Yes,-1,-3,0,1
No,-1,1,Go out Every day,-1,-1,1,1,-1,1,-1,Maybe,No,-1,-1,0,1
Yes,1,-1,31-60 days,0,1,-1,-1,1,0,-1,Maybe,Not sure,-1,0,-1,1
No,-1,1,Go out Every day,-1,-1,1,1,-1,1,-1,Maybe,Not sure,-1,-1,0,1
No,-1,-1,31-60 days,-1,1,-1,0,1,0,-1,Yes,No,-1,-3,0,1
Yes,1,-1,31-60 days,0,1,-1,-1,-1,0,0,Maybe,Not sure,-2,0,-2,1
No,1,1,1-14 days,1,0,-1,1,-1,1,1,Maybe,Not sure,2,2,2,1
No,1,-1,31-60 days,-1,1,-1,-1,1,0,0,Yes,No,-1,-1,0,1
Yes,1,-1,31-60 days,0,0,0,1,-1,1,1,Maybe,Not sure,2,0,2,1
No,-1,-1,1-14 days,-1,1,-1,0,1,0,-1,Yes,Yes,-1,-3,0,1
No,1,-1,31-60 days,-1,1,-1,0,1,0,-1,Maybe,Not sure,-1,-1,0,1
Yes,1,-1,31-60 days,0,0,0,1,-1,1,0,Maybe,Not sure,1,0,1,1
No,1,1,Go out Every day,1,1,-1,1,1,-1,0,Yes,Not sure,2,3,1,1
Yes,1,-1,31-60 days,0,0,0,0,-1,1,-1,Maybe,Not sure,-1,0,-1,1
No,1,1,Go out Every day,1,1,0,-1,1,-1,1,Maybe,Not sure,2,4,0,1
No,1,1,1-14 days,1,0,-1,0,1,1,1,Yes,Not sure,3,2,3,1
Yes,1,-1,31-60 days,0,0,0,-1,-1,0,1,Maybe,Not sure,-1,0,-1,1
No,-1,-1,15-30 days,0,-1,1,0,-1,1,0,Yes,No,0,-2,0,1
No,-1,-1,1-14 days,-1,1,-1,0,1,1,0,Yes,No,1,-3,2,1
Yes,1,-1,31-60 days,0,1,1,-1,1,-1,1,Maybe,Not sure,2,2,0,1
No,-1,1,1-14 days,1,-1,0,1,-1,0,0,Maybe,No,0,0,0,1
Yes,1,-1,31-60 days,1,0,-1,0,-1,-1,1,Maybe,Not sure,-1,0,-1,1
No,-1,-1,1-14 days,-1,1,-1,1,1,-1,0,Yes,Yes,0,-3,1,1
No,-1,1,1-14 days,1,-1,0,1,1,1,1,Maybe,Not sure,4,0,4,1
Yes,1,-1,31-60 days,1,0,0,-1,-1,-1,1,Maybe,Not sure,-1,1,-2,1
No,-1,-1,15-30 days,-1,0,0,1,-1,-1,1,Maybe,Not sure,-1,-3,0,1
Yes,1,-1,31-60 days,1,0,-1,1,-1,1,1,Maybe,Not sure,2,0,2,1
No,1,1,Go out Every day,1,1,-1,0,-1,0,0,Yes,Not sure,0,3,-1,1
No,-1,-1,15-30 days,0,-1,1,0,-1,0,-1,Yes,Yes,-2,-2,-2,1
Yes,1,-1,31-60 days,1,0,-1,1,-1,1,0,Maybe,Not sure,1,0,1,1
No,-1,1,1-14 days,1,-1,0,1,1,1,1,Maybe,No,4,0,4,1
No,-1,1,More than 2 months,0,1,-1,0,-1,1,1,Maybe,Not sure,1,0,1,1
Yes,1,-1,31-60 days,1,0,-1,0,1,0,0,Maybe,Not sure,1,0,1,1
No,1,1,1-14 days,1,0,-1,1,1,0,1,Yes,Not sure,3,2,3,1
No,1,-1,31-60 days,-1,0,1,0,1,0,-1,Yes,No,0,0,0,1
No,-1,-1,1-14 days,-1,1,-1,1,1,-1,0,Yes,No,0,-3,1,1
No,1,-1,31-60 days,-1,0,1,0,1,1,1,Maybe,Not sure,3,0,3,1
Yes,1,-1,31-60 days,0,1,1,0,-1,-1,-1,Maybe,Not sure,-1,2,-3,1
Yes,1,-1,31-60 days,1,0,-1,-1,1,0,0,Maybe,Not sure,0,0,0,1
No,1,1,Go out Every day,1,1,-1,0,-1,1,-1,Yes,Not sure,0,3,-1,1
Yes,1,-1,31-60 days,1,-1,1,1,1,0,-1,Maybe,Not sure,2,1,1,1
No,-1,-1,31-60 days,-1,1,-1,-1,1,0,0,Yes,Yes,-1,-3,0,1
No,-1,1,Go out Every day,-1,-1,1,0,-1,0,-1,Maybe,Not sure,-3,-1,-2,1
Yes,1,-1,31-60 days,1,-1,1,0,-1,-1,0,Maybe,Not sure,-1,1,-2,1
No,-1,-1,1-14 days,-1,1,-1,0,1,1,0,Yes,Yes,1,-3,2,1
Yes,1,-1,31-60 days,1,-1,-1,1,1,1,0,Maybe,Not sure,2,-1,3,1
No,1,1,Go out Every day,1,1,-1,0,1,0,0,Yes,Not sure,2,3,1,1
No,1,-1,31-60 days,-1,0,1,0,1,1,1,Yes,No,3,0,3,1
Yes,1,-1,31-60 days,1,-1,-1,1,1,-1,1,Maybe,Not sure,1,-1,2,1
No,-1,1,1-14 days,1,-1,0,1,-1,0,0,Maybe,Not sure,0,0,0,1
No,1,-1,31-60 days,-1,0,1,1,1,0,-1,Maybe,Not sure,1,0,1,1
No,1,1,1-14 days,1,0,-1,1,1,0,-1,Yes,Not sure,1,2,1,1
No,-1,-1,1-14 days,1,0,0,0,1,-1,1,Maybe,Not sure,2,-1,1,1
No,-1,1,1-14 days,1,-1,-1,1,1,0,1,Maybe,Not sure,2,-1,3,1
No,-1,1,1-14 days,1,-1,-1,-1,-1,0,0,Maybe,No,-3,-1,-2,1
Yes,1,-1,31-60 days,-1,1,0,1,1,1,0,Maybe,Not sure,3,0,3,1
Yes,1,-1,31-60 days,-1,1,0,0,-1,1,1,Maybe,Not sure,1,0,1,1
No,1,-1,31-60 days,-1,1,0,-1,-1,0,1,Maybe,Not sure,-1,0,-1,1
No,1,1,Go out Every day,1,1,1,0,-1,-1,1,Yes,Not sure,2,5,-1,1
Yes,1,-1,31-60 days,-1,1,0,0,1,-1,1,Maybe,Not sure,1,0,1,1
No,1,-1,31-60 days,-1,1,0,-1,-1,0,0,Yes,No,-2,0,-2,1
No,-1,-1,1-14 days,-1,1,-1,0,-1,0,-1,Yes,Yes,-3,-3,-2,1
No,-1,-1,15-30 days,0,-1,1,0,-1,1,0,Yes,Yes,0,-2,0,1
No,-1,-1,Go out Every day,0,0,1,1,1,-1,-1,Yes,No,1,-1,0,1
No,-1,1,Go out Every day,-1,0,-1,0,-1,0,0,Maybe,Not sure,-3,-2,-1,1
Yes,1,-1,31-60 days,-1,1,1,0,-1,-1,0,Maybe,Not sure,-1,1,-2,1
Yes,1,-1,31-60 days,-1,1,1,0,-1,1,-1,Maybe,Not sure,0,1,-1,1
No,1,1,Go out Every day,1,1,0,1,1,-1,0,Yes,Not sure,3,4,1,1
No,-1,-1,15-30 days,-1,0,0,-1,1,0,0,Maybe,Not sure,-1,-3,0,1
Yes,1,-1,31-60 days,-1,1,1,1,-1,-1,0,Maybe,Not sure,0,1,-1,1
No,1,1,Go out Every day,1,1,1,0,1,0,0,Maybe,Not sure,4,5,1,1
No,-1,-1,31-60 days,-1,1,-1,0,1,0,0,Maybe,Not sure,0,-3,1,1
Yes,1,-1,31-60 days,-1,1,0,-1,1,0,1,Maybe,Not sure,1,0,1,1
No,1,1,1-14 days,1,0,-1,0,-1,0,0,Yes,Not sure,-1,2,-1,1
No,-1,-1,1-14 days,1,0,0,0,1,-1,1,Yes,Yes,2,-1,1,1
Yes,1,-1,31-60 days,-1,1,0,-1,-1,0,1,Maybe,Not sure,-1,0,-1,1
No,1,-1,31-60 days,-1,1,0,-1,-1,0,1,Yes,No,-1,0,-1,1
Yes,1,-1,31-60 days,-1,1,0,-1,-1,0,0,Maybe,Not sure,-2,0,-2,1
No,1,-1,31-60 days,-1,1,0,-1,1,0,1,Maybe,Not sure,1,0,1,1
No,-1,1,1-14 days,1,-1,-1,-1,-1,0,0,Maybe,Not sure,-3,-1,-2,1
Yes,1,-1,31-60 days,-1,1,0,-1,-1,0,-1,Maybe,Not sure,-3,0,-3,1
No,-1,-1,1-14 days,-1,1,-1,0,-1,0,-1,Yes,No,-3,-3,-2,1
No,1,1,Go out Every day,1,1,1,0,1,1,-1,Yes,Not sure,4,5,1,1
Yes,1,-1,31-60 days,-1,1,-1,0,1,0,-1,Maybe,Not sure,-1,-1,0,1
No,-1,-1,15-30 days,-1,0,0,-1,1,-1,1,Yes,Yes,-1,-3,0,1
No,1,1,Go out Every day,1,1,1,0,1,1,1,Maybe,Not sure,6,5,3,1
Yes,1,-1,31-60 days,-1,1,-1,-1,1,0,0,Maybe,Not sure,-1,-1,0,1
No,-1,-1,31-60 days,-1,1,-1,0,1,0,-1,Yes,Yes,-1,-3,0,1
No,-1,-1,1-14 days,-1,1,-1,0,1,0,-1,Yes,No,-1,-3,0,1
Yes,1,-1,31-60 days,0,-1,-1,0,1,0,0,Maybe,Not sure,-1,-2,1,1
No,1,1,Go out Every day,1,1,0,0,1,-1,1,Maybe,Not sure,3,4,1,1
No,1,-1,31-60 days,-1,1,-1,0,1,0,-1,Yes,No,-1,-1,0,1
No,1,1,Go out Every day,1,1,0,0,-1,1,-1,Maybe,Not sure,1,4,-1,1
No,1,-1,31-60 days,-1,1,-1,0,1,0,0,Maybe,Yes,0,-1,1,1
No,-1,1,Go out Every day,-1,0,-1,-1,1,-1,0,Maybe,No,-3,-2,-1,1
No,-1,1,1-14 days,1,-1,-1,1,1,0,1,Maybe,No,2,-1,3,1
Yes,1,-1,31-60 days,0,-1,1,-1,1,0,1,Maybe,Not sure,1,0,1,1
No,-1,1,Go out Every day,-1,0,-1,-1,1,-1,0,Maybe,Not sure,-3,-2,-1,1
No,1,-1,31-60 days,-1,1,-1,1,-1,1,0,Maybe,Yes,0,-1,1,1
No,-1,-1,15-30 days,1,-1,-1,1,1,0,1,Yes,Yes,2,-3,3,1
Yes,1,-1,31-60 days,0,-1,0,1,1,-1,1,Maybe,Not sure,1,-1,2,1
No,1,1,Go out Every day,1,1,0,0,-1,1,1,Maybe,Not sure,3,4,1,1
No,-1,1,1-14 days,1,-1,-1,1,-1,-1,1,Maybe,Not sure,-1,-1,0,1
No,-1,1,1-14 days,1,-1,-1,1,-1,-1,1,Maybe,No,-1,-1,0,1
Yes,1,-1,31-60 days,0,-1,0,0,-1,1,0,Maybe,Not sure,-1,-1,0,1
No,1,-1,31-60 days,-1,1,0,-1,-1,0,-1,Maybe,Not sure,-3,0,-3,1
No,1,1,1-14 days,1,0,-1,0,-1,0,1,Yes,Not sure,0,2,0,1
No,1,1,1-14 days,1,0,-1,0,1,-1,-1,Maybe,Not sure,-1,2,-1,1
Yes,1,-1,31-60 days,0,-1,0,0,-1,1,-1,Maybe,Not sure,-2,-1,-1,1
No,-1,1,1-14 days,1,-1,-1,0,1,0,0,Maybe,Not sure,0,-1,1,1
No,-1,1,1-14 days,1,-1,-1,0,1,0,0,Maybe,No,0,-1,1,1
Yes,1,-1,31-60 days,0,-1,0,-1,-1,1,-1,Maybe,Not sure,-3,-1,-2,1
No,1,1,Go out Every day,1,1,0,0,1,1,0,Maybe,Not sure,4,4,2,1
No,-1,1,Go out Every day,-1,0,-1,0,-1,0,0,Maybe,No,-3,-2,-1,1
No,1,1,1-14 days,1,0,-1,0,-1,1,-1,Maybe,Not sure,-1,2,-1,1
Yes,1,-1,31-60 days,0,-1,-1,1,1,0,0,Maybe,Not sure,0,-2,2,1
No,-1,1,1-14 days,1,-1,-1,0,-1,1,0,Maybe,Not sure,-1,-1,0,1
No,1,-1,31-60 days,-1,1,0,-1,-1,0,-1,Yes,No,-3,0,-3,1
No,-1,1,1-14 days,1,-1,-1,0,-1,1,0,Maybe,No,-1,-1,0,1
Yes,1,-1,31-60 days,0,-1,-1,0,1,0,1,Maybe,Not sure,0,-2,2,1
No,1,-1,31-60 days,-1,1,0,-1,-1,0,0,Maybe,Not sure,-2,0,-2,1
No,1,1,1-14 days,1,0,0,-1,-1,-1,-1,Maybe,Not sure,-3,3,-4,1
Yes,1,-1,31-60 days,1,0,0,-1,-1,1,1,Maybe,Not sure,1,1,0,1
No,-1,1,Go out Every day,-1,-1,1,0,-1,0,-1,Maybe,No,-3,-1,-2,1
No,1,1,Go out Every day,1,0,-1,-1,-1,0,1,Maybe,Not sure,-1,2,-1,1
Yes,1,-1,Go out Every day,-1,0,1,-1,1,0,0,Maybe,Not sure,0,0,0,1
No,1,-1,31-60 days,-1,0,0,-1,1,0,0,Maybe,Not sure,-1,-1,0,1
No,-1,1,1-14 days,1,-1,1,1,1,-1,-1,Maybe,No,1,1,0,1
Yes,1,-1,Go out Every day,-1,0,1,1,-1,-1,-1,Maybe,Not sure,-2,0,-2,1
No,-1,1,1-14 days,1,-1,1,1,1,-1,-1,Maybe,Not sure,1,1,0,1
No,-1,-1,15-30 days,1,-1,0,-1,-1,1,1,Maybe,Not sure,0,-2,0,1
Yes,1,-1,Go out Every day,-1,1,-1,-1,-1,-1,1,Maybe,Not sure,-3,-1,-2,1
No,1,-1,31-60 days,-1,0,1,0,1,0,-1,Maybe,Not sure,0,0,0,1
No,1,1,1-14 days,1,0,0,1,-1,1,0,Maybe,Not sure,2,3,1,1
No,1,-1,31-60 days,-1,0,-1,1,1,1,0,Maybe,Yes,1,-2,3,1
No,-1,-1,31-60 days,-1,0,1,0,1,1,1,Yes,Yes,3,-2,3,1
Yes,1,-1,Go out Every day,-1,1,-1,-1,1,0,0,Maybe,Not sure,-1,-1,0,1
No,1,1,1-14 days,1,0,0,1,-1,1,1,Maybe,Not sure,3,3,2,1
No,1,-1,31-60 days,-1,0,-1,0,1,0,1,Yes,No,0,-2,2,1
No,1,1,Go out Every day,1,0,-1,-1,1,0,0,Maybe,Not sure,0,2,0,1
No,1,1,1-14 days,1,0,0,1,-1,-1,0,Maybe,Not sure,0,3,-1,1
No,-1,1,1-14 days,1,-1,1,1,-1,-1,1,Maybe,Not sure,1,1,0,1
Yes,1,-1,Go out Every day,-1,0,0,0,-1,0,-1,Maybe,Not sure,-3,-1,-2,1
No,-1,1,1-14 days,1,-1,1,1,-1,-1,1,Maybe,No,1,1,0,1
No,-1,-1,15-30 days,-1,0,0,1,-1,-1,1,Yes,Yes,-1,-3,0,1
No,-1,1,Go out Every day,-1,-1,0,1,1,1,-1,Maybe,No,0,-2,2,1
Yes,1,-1,Go out Every day,-1,0,0,-1,-1,1,-1,Maybe,Not sure,-3,-1,-2,1
No,-1,1,Go out Every day,-1,-1,0,1,1,1,-1,Maybe,Not sure,0,-2,2,1
No,-1,1,More than 2 months,0,1,-1,1,-1,-1,-1,Maybe,Not sure,-2,0,-2,1
Yes,1,-1,Go out Every day,-1,0,-1,1,-1,-1,0,Maybe,Not sure,-3,-2,-1,1
No,-1,-1,31-60 days,-1,0,1,1,1,0,-1,Yes,No,1,-2,1,1
No,1,-1,31-60 days,-1,0,0,-1,1,0,0,Yes,No,-1,-1,0,1
Yes,1,-1,Go out Every day,-1,0,-1,-1,1,1,0,Maybe,Not sure,-1,-2,1,1
No,-1,-1,1-14 days,-1,1,-1,1,1,1,1,Yes,Yes,3,-3,4,1
No,1,-1,31-60 days,-1,0,0,-1,1,1,1,Maybe,Not sure,1,-1,2,1
Yes,1,-1,Go out Every day,-1,-1,1,0,-1,1,0,Maybe,Not sure,-1,-1,0,1
No,1,1,Go out Every day,1,0,-1,-1,-1,0,0,Maybe,Not sure,-2,2,-2,1
Yes,1,-1,Go out Every day,-1,1,-1,-1,1,1,1,Maybe,Not sure,1,-1,2,1
No,-1,1,1-14 days,1,0,-1,0,-1,-1,-1,Maybe,No,-3,0,-3,1
No,-1,1,Go out Every day,-1,-1,0,-1,1,0,1,Maybe,No,-1,-2,1,1
No,1,-1,31-60 days,-1,0,-1,-1,1,1,0,Maybe,Not sure,-1,-2,1,1
No,1,1,1-14 days,1,0,0,1,1,0,1,Yes,Not sure,4,3,3,1
Yes,1,-1,Go out Every day,0,-1,-1,0,1,-1,-1,Maybe,Not sure,-3,-2,-1,1
No,-1,-1,15-30 days,-1,0,0,1,-1,0,0,Maybe,Not sure,-1,-3,0,1
Yes,1,-1,Go out Every day,-1,1,1,1,-1,0,0,Maybe,Not sure,1,1,0,1
No,-1,-1,1-14 days,-1,1,0,-1,-1,-1,0,Yes,Yes,-3,-2,-3,1
No,-1,-1,1-14 days,1,0,0,-1,1,-1,0,Yes,No,0,-1,-1,1
Yes,1,-1,Go out Every day,-1,1,1,0,-1,1,0,Maybe,Not sure,1,1,0,1
No,1,-1,31-60 days,-1,0,-1,-1,1,1,0,Yes,No,-1,-2,1,1
No,1,1,Go out Every day,1,-1,1,-1,1,1,-1,Yes,Not sure,1,3,0,1
Yes,1,-1,Go out Every day,-1,1,1,-1,1,0,0,Maybe,Not sure,1,1,0,1
No,1,-1,31-60 days,-1,0,-1,0,-1,0,0,Maybe,Yes,-3,-2,-1,1
No,1,1,Go out Every day,1,-1,1,0,-1,-1,-1,Maybe,Not sure,-2,3,-3,1
Yes,1,-1,Go out Every day,-1,1,0,0,1,1,0,Maybe,Not sure,2,0,2,1
Yes,1,-1,Go out Every day,-1,1,0,-1,-1,0,1,Maybe,Not sure,-1,0,-1,1
No,-1,-1,15-30 days,0,-1,1,-1,1,1,1,Yes,Yes,2,-2,2,1
No,-1,-1,31-60 days,-1,0,1,0,1,1,1,Yes,No,3,-2,3,1
No,1,-1,31-60 days,-1,0,-1,0,1,0,1,Maybe,Not sure,0,-2,2,1
Yes,1,-1,Go out Every day,-1,1,-1,1,-1,0,1,Maybe,Not sure,0,-1,1,1
No,-1,1,Go out Every day,-1,-1,0,-1,1,0,1,Maybe,Not sure,-1,-2,1,1
No,-1,-1,1-14 days,-1,1,0,-1,-1,-1,0,Yes,No,-3,-2,-3,1
No,1,1,1-14 days,1,0,0,1,1,0,-1,Maybe,Not sure,2,3,1,1
Yes,1,-1,Go out Every day,-1,1,-1,1,-1,0,0,Maybe,Not sure,-1,-1,0,1
No,-1,1,Go out Every day,-1,-1,0,0,-1,0,-1,Maybe,No,-4,-2,-2,1
No,1,1,Go out Every day,1,-1,1,0,-1,1,0,Yes,Not sure,1,3,0,1
Yes,1,-1,Go out Every day,-1,1,-1,0,1,-1,0,Maybe,Not sure,-1,-1,0,1
No,1,1,Go out Every day,1,0,-1,-1,-1,-1,1,Maybe,Not sure,-2,2,-2,1
No,-1,1,Go out Every day,-1,-1,0,0,-1,0,-1,Maybe,Not sure,-4,-2,-2,1
Yes,1,-1,Go out Every day,-1,1,-1,0,-1,-1,0,Maybe,Not sure,-3,-1,-2,1
No,-1,1,1-14 days,1,0,-1,0,-1,-1,-1,Maybe,Not sure,-3,0,-3,1
No,1,1,Go out Every day,1,0,-1,-1,1,1,-1,Yes,Not sure,0,2,0,1
No,1,1,Go out Every day,1,0,-1,1,-1,0,0,Maybe,Not sure,0,2,0,1
Yes,1,-1,Go out Every day,-1,-1,1,0,-1,-1,0,Maybe,Not sure,-3,-1,-2,1
Yes,1,-1,31-60 days,1,0,1,-1,-1,-1,1,Maybe,Not sure,0,2,-2,1
No,-1,1,1-14 days,1,-1,1,-1,1,1,1,Maybe,No,3,1,2,1
No,-1,1,More than 2 months,0,1,-1,0,1,0,1,Maybe,Not sure,2,0,2,1
No,-1,-1,15-30 days,1,-1,0,-1,-1,-1,-1,Yes,Yes,-4,-2,-4,1
Yes,1,-1,31-60 days,1,1,-1,-1,-1,-1,-1,Maybe,Not sure,-3,1,-4,1
No,-1,1,More than 2 months,0,1,-1,0,1,0,1,Maybe,No,2,0,2,1
Yes,1,-1,31-60 days,1,0,1,1,1,0,1,Maybe,Not sure,5,2,3,1
No,-1,1,1-14 days,1,-1,1,-1,1,1,-1,Maybe,Not sure,1,1,0,1
No,1,-1,31-60 days,-1,0,1,-1,-1,1,0,Maybe,Not sure,-1,0,-1,1
Yes,1,-1,31-60 days,1,0,1,0,1,0,-1,Maybe,Not sure,2,2,0,1
No,-1,1,1-14 days,1,-1,1,-1,1,1,-1,Maybe,No,1,1,0,1
No,-1,-1,1-14 days,-1,1,-1,1,1,0,0,Yes,No,1,-3,2,1
Yes,1,-1,31-60 days,1,0,1,-1,1,-1,1,Maybe,Not sure,2,2,0,1
No,1,1,Go out Every day,1,0,1,-1,-1,-1,1,Yes,Not sure,0,4,-2,1
No,1,1,Go out Every day,1,0,1,0,-1,-1,0,Maybe,Not sure,0,4,-2,1
No,1,1,1-14 days,1,0,0,-1,-1,1,0,Yes,Not sure,0,3,-1,1
No,-1,1,1-14 days,1,-1,1,-1,1,1,1,Maybe,Not sure,3,1,2,1
No,-1,-1,15-30 days,0,-1,1,0,-1,0,-1,Yes,No,-2,-2,-2,1
Yes,1,-1,31-60 days,1,0,0,1,-1,-1,0,Maybe,Not sure,0,1,-1,1
No,-1,-1,1-14 days,1,0,0,0,1,-1,-1,Maybe,Not sure,0,-1,-1,1
No,-1,1,1-14 days,1,-1,1,-1,1,-1,1,Maybe,Not sure,1,1,0,1
No,-1,1,1-14 days,1,-1,1,-1,1,-1,1,Maybe,No,1,1,0,1
Yes,1,-1,31-60 days,1,0,0,0,1,-1,0,Maybe,Not sure,1,1,0,1
No,1,-1,31-60 days,-1,0,1,-1,-1,1,0,Yes,No,-1,0,-1,1
No,-1,-1,15-30 days,1,-1,0,-1,-1,-1,-1,Yes,No,-4,-2,-4,1
Yes,1,-1,31-60 days,1,0,0,0,-1,0,0,Maybe,Not sure,0,1,-1,1
No,1,-1,31-60 days,-1,0,1,-1,1,0,1,Maybe,Yes,1,0,1,1
No,-1,-1,31-60 days,-1,1,-1,-1,1,0,0,Yes,No,-1,-3,0,1
Yes,1,-1,31-60 days,1,0,0,0,-1,-1,-1,Maybe,Not sure,-2,1,-3,1
No,1,1,Go out Every day,1,1,-1,-1,1,1,-1,Yes,Not sure,1,3,0,1
Yes,1,-1,31-60 days,1,0,0,-1,1,-1,0,Maybe,Not sure,0,1,-1,1
Yes,1,-1,31-60 days,1,1,-1,1,-1,-1,0,Maybe,Not sure,0,1,-1,1
No,1,1,Go out Every day,1,0,0,0,1,0,-1,Maybe,Not sure,1,3,0,1
No,1,1,1-14 days,1,0,0,0,1,0,1,Maybe,Not sure,3,3,2,1
Yes,1,-1,Go out Every day,-1,-1,-1,0,1,-1,1,Maybe,Not sure,-2,-3,1,1
No,-1,1,Go out Every day,-1,-1,1,-1,1,-1,-1,Maybe,No,-3,-1,-2,1
No,-1,1,Go out Every day,-1,-1,1,-1,1,-1,-1,Maybe,Not sure,-3,-1,-2,1
Yes,1,-1,Go out Every day,-1,-1,1,-1,1,1,0,Maybe,Not sure,0,-1,1,1
No,1,1,Go out Every day,1,0,-1,1,1,0,-1,Maybe,Not sure,1,2,1,1
No,-1,1,1-14 days,1,-1,1,0,-1,1,1,Maybe,Not sure,2,1,1,1
No,-1,1,1-14 days,1,-1,1,0,-1,1,1,Maybe,No,2,1,1,1
Yes,1,-1,Go out Every day,-1,-1,0,0,-1,0,0,Maybe,Not sure,-3,-2,-1,1
No,1,1,1-14 days,1,0,0,0,1,-1,1,Maybe,Not sure,2,3,1,1
No,1,-1,31-60 days,-1,0,0,-1,1,1,1,Yes,No,1,-1,2,1
No,1,1,Go out Every day,1,0,-1,1,1,1,-1,Maybe,Not sure,2,2,2,1
Yes,1,-1,Go out Every day,-1,-1,0,-1,1,-1,0,Maybe,Not sure,-3,-2,-1,1
No,1,1,1-14 days,1,0,0,0,1,-1,-1,Maybe,Not sure,0,3,-1,1
No,1,-1,31-60 days,-1,0,0,0,1,-1,-1,Maybe,Yes,-2,-1,-1,1
No,-1,1,1-14 days,1,-1,1,0,-1,0,0,Maybe,Not sure,0,1,-1,1
No,-1,1,1-14 days,1,-1,1,0,-1,0,0,Maybe,No,0,1,-1,1
Yes,1,-1,31-60 days,1,1,0,0,-1,1,1,Maybe,Not sure,3,2,1,1
No,1,1,1-14 days,1,0,0,-1,1,-1,0,Yes,Not sure,0,3,-1,1
Yes,1,-1,Go out Every day,-1,-1,-1,0,-1,1,1,Maybe,Not sure,-2,-3,1,1
No,1,-1,31-60 days,-1,0,0,0,1,1,1,Maybe,Yes,2,-1,3,1
Yes,1,-1,31-60 days,1,1,1,0,-1,1,-1,Maybe,Not sure,2,3,-1,1
No,-1,-1,31-60 days,-1,0,1,1,1,0,-1,Yes,Yes,1,-2,1,1
No,-1,-1,1-14 days,-1,1,-1,1,1,1,1,Yes,No,3,-3,4,1
Yes,1,-1,31-60 days,1,1,1,-1,-1,1,0,Maybe,Not sure,2,3,-1,1
No,1,1,Go out Every day,1,0,0,-1,-1,-1,0,Yes,Not sure,-2,3,-3,1
No,1,-1,31-60 days,-1,0,0,1,-1,1,0,Maybe,Not sure,0,-1,1,1
Yes,1,-1,31-60 days,1,1,1,-1,-1,0,-1,Maybe,Not sure,0,3,-3,1
No,-1,-1,1-14 days,1,0,0,-1,1,-1,0,Yes,Yes,0,-1,-1,1
Yes,1,-1,31-60 days,1,1,0,1,-1,-1,0,Maybe,Not sure,1,2,-1,1
No,1,-1,31-60 days,-1,0,0,1,-1,1,0,Yes,No,0,-1,1,1
No,-1,-1,1-14 days,-1,1,-1,1,1,0,0,Yes,Yes,1,-3,2,1
